device_id,lat,lon,utc_timestamp,date,geometry,index_right,store_id,store_name,addidas,apple,bmw,employed,female,high_income,honda,h_&_m,job_seeking,low_income,male,mercedes-benz,middle_income,retired,student,tommy_helfinger
41282,52.48534,13.36821,1609483682000,2021-01-01,POINT (13.36821 52.48534),237,place_238,Renault,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
78319,52.48539,13.368412,1609856746000,2021-01-05,POINT (13.368412 52.48539),237,place_238,Renault,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7065,52.48532,13.368429999999998,1610024137000,2021-01-07,POINT (13.36843 52.48532),237,place_238,Renault,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
78319,52.485324,13.368606,1610369926000,2021-01-11,POINT (13.368606 52.485324),237,place_238,Renault,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38190,52.485382,13.368311,1610549272000,2021-01-13,POINT (13.368311 52.485382),237,place_238,Renault,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7065,52.48536,13.36845,1610702015000,2021-01-15,POINT (13.36845 52.48536),237,place_238,Renault,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
78319,52.485392,13.368405,1610963111000,2021-01-18,POINT (13.368405 52.485392),237,place_238,Renault,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7065,52.48532,13.36842,1610978669000,2021-01-18,POINT (13.36842 52.48532),237,place_238,Renault,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
44659,52.48532660000001,13.3684866,1610987981000,2021-01-18,POINT (13.3684866 52.48532660000001),237,place_238,Renault,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78319,52.485362,13.368547,1611048711000,2021-01-19,POINT (13.368547 52.485362),237,place_238,Renault,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78319,52.485372,13.368071,1611081865000,2021-01-19,POINT (13.368071 52.485372),237,place_238,Renault,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78319,52.485367,13.368768,1611164868000,2021-01-20,POINT (13.368768 52.485367),237,place_238,Renault,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8549,52.6149546,13.2439761,1609495691000,2021-01-01,POINT (13.2439761 52.6149546),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33912,52.61502170000001,13.243669699999998,1609599305000,2021-01-02,POINT (13.2436697 52.61502170000001),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4602,52.61491120000001,13.2437,1609604539000,2021-01-02,POINT (13.2437 52.61491120000001),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
32207,52.61505,13.24377,1609764604000,2021-01-04,POINT (13.24377 52.61505),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
83416,52.614961,13.243896,1609835393000,2021-01-05,POINT (13.243896 52.614961),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
21904,52.61496999999999,13.24384,1610003064000,2021-01-07,POINT (13.24384 52.61496999999999),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
32024,52.61496999999999,13.24384,1610030031000,2021-01-07,POINT (13.24384 52.61496999999999),140,place_141,Rewe,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28363,52.61494,13.2438,1610098942000,2021-01-08,POINT (13.2438 52.61494),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
48105,52.61502900000001,13.243842,1610134927000,2021-01-08,POINT (13.243842 52.61502900000001),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
268,52.6150226,13.2436606,1610214764000,2021-01-09,POINT (13.2436606 52.6150226),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42306,52.61501,13.24366,1610452722000,2021-01-12,POINT (13.24366 52.61501),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
84794,52.61499,13.2439,1610456060000,2021-01-12,POINT (13.2439 52.61499),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36114,52.6148707,13.2438321,1610465616000,2021-01-12,POINT (13.2438321 52.6148707),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
36114,52.6148425,13.243808,1610465618000,2021-01-12,POINT (13.243808 52.6148425),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
57180,52.61490500000001,13.2440046,1610483537000,2021-01-12,POINT (13.2440046 52.61490500000001),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4602,52.6149894,13.243711,1610625980000,2021-01-14,POINT (13.243711 52.6149894),140,place_141,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
41016,52.6149,13.24387,1610642006000,2021-01-14,POINT (13.24387 52.6149),140,place_141,Rewe,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10342,52.614944,13.243902,1611079924000,2021-01-19,POINT (13.243902 52.614944),140,place_141,Rewe,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
173974,52.614937,13.2438114,1611226045000,2021-01-21,POINT (13.2438114 52.614937),140,place_141,Rewe,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47558,52.4088446,13.370405900000002,1609499312000,2021-01-01,POINT (13.3704059 52.4088446),49,place_50,Burger King,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8954,52.4087887,13.3702535,1609951640000,2021-01-06,POINT (13.3702535 52.4087887),49,place_50,Burger King,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54895,52.4088897,13.3702918,1610736223000,2021-01-15,POINT (13.3702918 52.4088897),49,place_50,Burger King,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40894,52.4198027,13.3130986,1609500631000,2021-01-01,POINT (13.3130986 52.4198027),2,place_3,McDonald's,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40894,52.419804,13.313097699999998,1609500724000,2021-01-01,POINT (13.3130977 52.419804),2,place_3,McDonald's,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12726,52.4197968,13.3130927,1609604188000,2021-01-02,POINT (13.3130927 52.4197968),2,place_3,McDonald's,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12726,52.4198412,13.3131842,1609604272000,2021-01-02,POINT (13.3131842 52.4198412),2,place_3,McDonald's,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
35443,52.419899,13.3133,1609925768000,2021-01-06,POINT (13.3133 52.419899),2,place_3,McDonald's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
109646,52.419899,13.3133,1610114971000,2021-01-08,POINT (13.3133 52.419899),2,place_3,McDonald's,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17751,52.4198033,13.313074800000004,1610116465000,2021-01-08,POINT (13.3130748 52.4198033),2,place_3,McDonald's,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10593,52.4197751,13.312947,1610116569000,2021-01-08,POINT (13.312947 52.4197751),2,place_3,McDonald's,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17751,52.419804600000006,13.3130719,1610116655000,2021-01-08,POINT (13.3130719 52.41980460000001),2,place_3,McDonald's,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
109646,52.419899,13.3133,1610131776000,2021-01-08,POINT (13.3133 52.419899),2,place_3,McDonald's,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28790,52.4199165,13.313277599999996,1610228840000,2021-01-09,POINT (13.3132776 52.4199165),2,place_3,McDonald's,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
12726,52.4197332,13.3131345,1610730168000,2021-01-15,POINT (13.3131345 52.4197332),2,place_3,McDonald's,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12726,52.4197915,13.3130167,1610730189000,2021-01-15,POINT (13.3130167 52.4197915),2,place_3,McDonald's,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12726,52.4197985,13.3130837,1610730215000,2021-01-15,POINT (13.3130837 52.4197985),2,place_3,McDonald's,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12726,52.419798,13.3130837,1610730219000,2021-01-15,POINT (13.3130837 52.419798),2,place_3,McDonald's,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12726,52.4197978,13.3130791,1610730335000,2021-01-15,POINT (13.3130791 52.4197978),2,place_3,McDonald's,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12726,52.41979620000001,13.3130169,1610903716000,2021-01-17,POINT (13.3130169 52.41979620000001),2,place_3,McDonald's,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12726,52.4198085,13.3130584,1610903743000,2021-01-17,POINT (13.3130584 52.4198085),2,place_3,McDonald's,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43390,52.419828,13.31315,1611167844000,2021-01-20,POINT (13.31315 52.419828),2,place_3,McDonald's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
25618,52.41982410000001,13.3130587,1611223986000,2021-01-21,POINT (13.3130587 52.41982410000001),2,place_3,McDonald's,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
40894,52.4222918,13.311893,1609501510000,2021-01-01,POINT (13.311893 52.4222918),41,place_42,Burger King,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40894,52.4222918,13.311893,1609501575000,2021-01-01,POINT (13.311893 52.4222918),41,place_42,Burger King,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40894,52.4222918,13.311893,1609501664000,2021-01-01,POINT (13.311893 52.4222918),41,place_42,Burger King,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40894,52.4222918,13.311893,1609501682000,2021-01-01,POINT (13.311893 52.4222918),41,place_42,Burger King,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34697,52.50945030000001,13.4350018,1609505718000,2021-01-01,POINT (13.4350018 52.50945030000001),30,place_31,McDonald's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
25934,52.5095,13.43516,1609506849000,2021-01-01,POINT (13.43516 52.5095),30,place_31,McDonald's,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25934,52.50951,13.43516,1609534614000,2021-01-01,POINT (13.43516 52.50951),30,place_31,McDonald's,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6621,52.509486,13.435077,1610563646000,2021-01-13,POINT (13.435077 52.509486),30,place_31,McDonald's,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42195,52.5094921,13.434953699999998,1610978859000,2021-01-18,POINT (13.4349537 52.5094921),30,place_31,McDonald's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2479,52.509375,13.4351633,1611097043000,2021-01-19,POINT (13.4351633 52.509375),30,place_31,McDonald's,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46137,52.49835,13.52125,1609506240000,2021-01-01,POINT (13.52125 52.49835),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
46137,52.49836,13.52126,1609527544000,2021-01-01,POINT (13.52126 52.49836),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
44866,52.498178,13.521638,1609594339000,2021-01-02,POINT (13.521638 52.498178),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
44866,52.498177,13.521662,1609594361000,2021-01-02,POINT (13.521662 52.498177),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
49501,52.4984339,13.5216895,1609834963000,2021-01-05,POINT (13.5216895 52.4984339),147,place_148,Rewe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23491,52.4982571,13.521966699999998,1609848472000,2021-01-05,POINT (13.5219667 52.4982571),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7968,52.49825799999999,13.5219751,1609872913000,2021-01-05,POINT (13.5219751 52.49825799999999),147,place_148,Rewe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7968,52.4982634,13.5219701,1609872944000,2021-01-05,POINT (13.5219701 52.4982634),147,place_148,Rewe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
40623,52.4981986,13.5221918,1609950059000,2021-01-06,POINT (13.5221918 52.4981986),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
46137,52.49851,13.52151,1609969003000,2021-01-06,POINT (13.52151 52.49851),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
29215,52.4981167,13.5217566,1610122570000,2021-01-08,POINT (13.5217566 52.4981167),147,place_148,Rewe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
46137,52.49839,13.52125,1610156692000,2021-01-09,POINT (13.52125 52.49839),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
47249,52.4982906,13.5219676,1610189915000,2021-01-09,POINT (13.5219676 52.4982906),147,place_148,Rewe,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44981,52.498251,13.521614800000002,1610206982000,2021-01-09,POINT (13.5216148 52.498251),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7968,52.49842760000001,13.5218247,1610228471000,2021-01-09,POINT (13.5218247 52.49842760000001),147,place_148,Rewe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
37202,52.49853470000001,13.5217611,1610359880000,2021-01-11,POINT (13.5217611 52.49853470000001),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
19465,52.498282,13.521904,1610373468000,2021-01-11,POINT (13.521904 52.498282),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
69547,52.498335,13.521987,1610389803000,2021-01-11,POINT (13.521987 52.498335),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
69547,52.498335,13.521987,1610390290000,2021-01-11,POINT (13.521987 52.498335),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
50736,52.498294,13.521971,1610463663000,2021-01-12,POINT (13.521971 52.498294),147,place_148,Rewe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
35933,52.498041,13.5215277,1610530560000,2021-01-13,POINT (13.5215277 52.498041),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
15270,52.49811,13.521629999999998,1610605388000,2021-01-14,POINT (13.52163 52.49811),147,place_148,Rewe,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
49024,52.49848000000001,13.52192,1610628085000,2021-01-14,POINT (13.52192 52.49848000000001),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13267,52.498158,13.521524,1610632891000,2021-01-14,POINT (13.521524 52.498158),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
70296,52.49822220000001,13.5219206,1610720581000,2021-01-15,POINT (13.5219206 52.49822220000001),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
46137,52.49815,13.521629999999998,1610985190000,2021-01-18,POINT (13.52163 52.49815),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
46137,52.49821,13.52148,1610986394000,2021-01-18,POINT (13.52148 52.49821),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
74312,52.49818000000001,13.5221,1611034576000,2021-01-19,POINT (13.5221 52.49818000000001),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7558,52.4984119,13.521227599999998,1611038212000,2021-01-19,POINT (13.5212276 52.4984119),147,place_148,Rewe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
45389,52.49841,13.521870000000002,1611074035000,2021-01-19,POINT (13.52187 52.49841),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4122,52.49815699999999,13.521708,1611163629000,2021-01-20,POINT (13.521708 52.49815699999999),147,place_148,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
25934,52.5095,13.43516,1609506849000,2021-01-01,POINT (13.43516 52.5095),195,place_196,Rewe,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25934,52.50951,13.43516,1609534614000,2021-01-01,POINT (13.43516 52.50951),195,place_196,Rewe,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6621,52.509719,13.435324,1609854642000,2021-01-05,POINT (13.435324 52.509719),195,place_196,Rewe,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6621,52.509514,13.43507,1609854694000,2021-01-05,POINT (13.43507 52.509514),195,place_196,Rewe,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6621,52.509586,13.435047,1609854772000,2021-01-05,POINT (13.435047 52.509586),195,place_196,Rewe,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
16958,52.509715,13.435199,1610112070000,2021-01-08,POINT (13.435199 52.509715),195,place_196,Rewe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
16958,52.509651,13.435338,1610113313000,2021-01-08,POINT (13.435338 52.509651),195,place_196,Rewe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
16958,52.50970600000001,13.435204,1610133946000,2021-01-08,POINT (13.435204 52.50970600000001),195,place_196,Rewe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42195,52.5096008,13.434869,1610210341000,2021-01-09,POINT (13.434869 52.5096008),195,place_196,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
83878,52.5097179,13.4352271,1610361917000,2021-01-11,POINT (13.4352271 52.5097179),195,place_196,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
79634,52.50974,13.43496,1610530761000,2021-01-13,POINT (13.43496 52.50974),195,place_196,Rewe,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6621,52.50956,13.434966,1610563552000,2021-01-13,POINT (13.434966 52.50956),195,place_196,Rewe,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6621,52.509486,13.435077,1610563646000,2021-01-13,POINT (13.435077 52.509486),195,place_196,Rewe,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
13877,52.50965,13.43485,1610614042000,2021-01-14,POINT (13.43485 52.50965),195,place_196,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
27222,52.5096575,13.435116699999998,1610816071000,2021-01-16,POINT (13.4351167 52.5096575),195,place_196,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11542,52.5095688,13.4348271,1610883187000,2021-01-17,POINT (13.4348271 52.5095688),195,place_196,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
11542,52.50970649999999,13.4348426,1610884622000,2021-01-17,POINT (13.4348426 52.50970649999999),195,place_196,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
171229,52.5096945,13.434929,1611141356000,2021-01-20,POINT (13.434929 52.5096945),195,place_196,Rewe,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82075,52.509682,13.434833,1611187111000,2021-01-20,POINT (13.434833 52.509682),195,place_196,Rewe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
46295,52.52036700000001,13.386344,1609511478000,2021-01-01,POINT (13.386344 52.52036700000001),27,place_28,McDonald's,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
81760,52.520304,13.38625,1609759718000,2021-01-04,POINT (13.38625 52.520304),27,place_28,McDonald's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7304,52.5203411,13.3862807,1609830775000,2021-01-05,POINT (13.3862807 52.5203411),27,place_28,McDonald's,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
